Buy Price (Avg Price ($/kWh) from energyonline.com - year 2020 - CAISO),Sell Price (0.8 * Avg Price ($/kWh)),Emissions (lb CO2e/kWh) from WattTime for 2020 - Civic Center @ SF,Demand Charge
1.23E-02,9.88E-03,0.94769359,14.71
2.04E-02,1.63E-02,0.955417949,14.71
1.86E-02,1.48E-02,0.99415641,14.71
2.76E-02,2.21E-02,1.008269231,14.71
2.27E-02,1.82E-02,1.038312821,14.71
3.02E-02,2.41E-02,1.017970513,14.71
-1.16E-06,-9.28E-07,0.612058974,14.71
4.93E-03,3.95E-03,0.326079487,14.71
5.03E-03,4.02E-03,0.294762821,14.71
4.16E-03,3.33E-03,0.221933333,14.71
4.92E-03,3.93E-03,0.231026923,14.71
5.75E-03,4.60E-03,0.20665641,14.71
-4.87E-06,-3.90E-06,0.231092308,14.71
1.16E-03,9.29E-04,0.193584615,14.71
4.18E-03,3.34E-03,0.241175641,14.71
4.48E-03,3.58E-03,0.257038462,14.71
1.48E-02,1.19E-02,0.366125641,14.71
2.50E-02,2.00E-02,0.752438462,14.71
2.90E-02,2.32E-02,0.925874359,14.71
2.78E-02,2.22E-02,0.971358974,14.71
2.39E-02,1.91E-02,0.962202564,14.71
2.26E-02,1.81E-02,0.966053846,14.71
1.28E-02,1.03E-02,0.969773077,14.71
1.57E-02,1.26E-02,0.962847436,14.71
1.64E-02,1.31E-02,0.94769359,14.71
1.26E-02,1.01E-02,0.955417949,14.71
1.24E-02,9.90E-03,0.99415641,14.71
1.32E-02,1.05E-02,1.008269231,14.71
1.29E-02,1.04E-02,1.038312821,14.71
1.31E-02,1.05E-02,1.017970513,14.71
1.40E-02,1.12E-02,0.612058974,14.71
5.60E-03,4.48E-03,0.326079487,14.71
2.78E-03,2.23E-03,0.294762821,14.71
2.97E-03,2.38E-03,0.221933333,14.71
4.84E-03,3.87E-03,0.231026923,14.71
7.60E-03,6.08E-03,0.20665641,14.71
1.09E-02,8.74E-03,0.231092308,14.71
1.28E-02,1.03E-02,0.193584615,14.71
1.12E-02,8.92E-03,0.241175641,14.71
1.36E-02,1.08E-02,0.257038462,14.71
1.51E-02,1.21E-02,0.366125641,14.71
2.26E-02,1.81E-02,0.752438462,14.71
2.94E-02,2.35E-02,0.925874359,14.71
3.37E-02,2.70E-02,0.971358974,14.71
2.09E-02,1.67E-02,0.962202564,14.71
2.09E-02,1.67E-02,0.966053846,14.71
2.07E-02,1.66E-02,0.969773077,14.71
1.99E-02,1.60E-02,0.962847436,14.71
1.93E-02,1.54E-02,0.94769359,14.71
1.76E-02,1.41E-02,0.955417949,14.71
1.73E-02,1.39E-02,0.99415641,14.71
1.50E-02,1.20E-02,1.008269231,14.71
1.60E-02,1.28E-02,1.038312821,14.71
1.99E-02,1.59E-02,1.017970513,14.71
1.48E-02,1.18E-02,0.612058974,14.71
1.43E-02,1.15E-02,0.326079487,14.71
1.34E-02,1.07E-02,0.294762821,14.71
1.65E-02,1.32E-02,0.221933333,14.71
1.82E-02,1.45E-02,0.231026923,14.71
1.77E-02,1.41E-02,0.20665641,14.71
1.70E-02,1.36E-02,0.231092308,14.71
2.82E-02,2.26E-02,0.193584615,14.71
2.77E-02,2.21E-02,0.241175641,14.71
1.52E-02,1.22E-02,0.257038462,14.71
1.58E-02,1.27E-02,0.366125641,14.71
3.45E-02,2.76E-02,0.752438462,14.71
2.38E-02,1.91E-02,0.925874359,14.71
2.35E-02,1.88E-02,0.971358974,14.71
2.05E-02,1.64E-02,0.962202564,14.71
2.24E-02,1.80E-02,0.966053846,14.71
2.96E-02,2.36E-02,0.969773077,14.71
3.03E-02,2.43E-02,0.962593333,14.71
2.18E-02,1.75E-02,0.943593333,14.71
2.29E-02,1.83E-02,0.950073333,14.71
2.09E-02,1.67E-02,0.96904,14.71
2.61E-02,2.09E-02,0.97332,14.71
2.33E-02,1.86E-02,1.035853333,14.71
1.98E-02,1.59E-02,0.953593333,14.71
9.14E-03,7.31E-03,0.420183333,14.71
1.06E-02,8.47E-03,0.15559,14.71
1.12E-02,8.93E-03,0.12897,14.71
1.60E-02,1.28E-02,0.108816667,14.71
1.32E-02,1.06E-02,0.09967,14.71
1.77E-02,1.41E-02,0.099243333,14.71
1.53E-02,1.22E-02,0.092,14.71
1.54E-02,1.23E-02,0.121993333,14.71
1.86E-02,1.49E-02,0.15149,14.71
1.98E-02,1.58E-02,0.1435,14.71
2.19E-02,1.75E-02,0.2819,14.71
3.01E-02,2.40E-02,0.73214,14.71
2.44E-02,1.95E-02,0.938383333,14.71
2.16E-02,1.73E-02,0.971236667,14.71
2.39E-02,1.91E-02,0.971213333,14.71
2.37E-02,1.89E-02,0.965576667,14.71
1.99E-02,1.59E-02,0.967123333,14.71
1.57E-02,1.26E-02,0.962593333,14.71
1.30E-02,1.04E-02,0.943593333,14.71
1.81E-02,1.45E-02,0.950073333,14.71
2.25E-02,1.80E-02,0.96904,14.71
1.32E-02,1.06E-02,0.97332,14.71
1.84E-02,1.47E-02,1.035853333,14.71
1.57E-02,1.26E-02,0.953593333,14.71
0.00E+00,0.00E+00,0.420183333,14.71
0.00E+00,0.00E+00,0.15559,14.71
-9.16E-06,-7.33E-06,0.12897,14.71
-1.01E-05,-8.04E-06,0.108816667,14.71
0.00E+00,0.00E+00,0.09967,14.71
1.02E-02,8.16E-03,0.099243333,14.71
1.07E-02,8.56E-03,0.092,14.71
1.05E-02,8.43E-03,0.121993333,14.71
1.39E-02,1.11E-02,0.15149,14.71
1.90E-02,1.52E-02,0.1435,14.71
1.64E-02,1.32E-02,0.2819,14.71
2.37E-02,1.89E-02,0.73214,14.71
3.31E-02,2.65E-02,0.938383333,14.71
2.49E-02,2.00E-02,0.971236667,14.71
2.16E-02,1.72E-02,0.971213333,14.71
1.86E-02,1.49E-02,0.965576667,14.71
1.53E-02,1.22E-02,0.967123333,14.71
1.62E-02,1.29E-02,0.962847436,14.71
1.19E-02,9.54E-03,0.94769359,14.71
1.29E-02,1.03E-02,0.955417949,14.71
1.11E-02,8.87E-03,0.99415641,14.71
1.09E-02,8.74E-03,1.008269231,14.71
1.59E-02,1.27E-02,1.038312821,14.71
1.08E-02,8.66E-03,1.017970513,14.71
-3.67E-06,-2.94E-06,0.612058974,14.71
4.62E-03,3.70E-03,0.326079487,14.71
-1.02E-05,-8.19E-06,0.294762821,14.71
-1.01E-05,-8.09E-06,0.221933333,14.71
-1.01E-05,-8.12E-06,0.231026923,14.71
-1.04E-05,-8.31E-06,0.20665641,14.71
-9.93E-06,-7.94E-06,0.231092308,14.71
6.98E-03,5.58E-03,0.193584615,14.71
8.75E-03,7.00E-03,0.241175641,14.71
8.33E-03,6.67E-03,0.257038462,14.71
1.57E-02,1.26E-02,0.366125641,14.71
1.90E-02,1.52E-02,0.752438462,14.71
2.11E-02,1.68E-02,0.925874359,14.71
2.52E-02,2.01E-02,0.971358974,14.71
2.35E-02,1.88E-02,0.962202564,14.71
2.25E-02,1.80E-02,0.966053846,14.71
1.83E-02,1.47E-02,0.969773077,14.71
1.51E-02,1.21E-02,0.962847436,14.71
1.92E-02,1.53E-02,0.94769359,14.71
1.96E-02,1.57E-02,0.955417949,14.71
1.47E-02,1.17E-02,0.99415641,14.71
1.96E-02,1.57E-02,1.008269231,14.71
1.99E-02,1.59E-02,1.038312821,14.71
2.06E-02,1.65E-02,1.017970513,14.71
1.23E-02,9.82E-03,0.612058974,14.71
1.04E-02,8.31E-03,0.326079487,14.71
1.00E-02,8.00E-03,0.294762821,14.71
8.50E-03,6.80E-03,0.221933333,14.71
1.28E-02,1.02E-02,0.231026923,14.71
1.79E-02,1.43E-02,0.20665641,14.71
1.77E-02,1.41E-02,0.231092308,14.71
1.22E-02,9.80E-03,0.193584615,14.71
1.63E-02,1.30E-02,0.241175641,14.71
1.89E-02,1.51E-02,0.257038462,14.71
1.98E-02,1.59E-02,0.366125641,14.71
3.34E-02,2.67E-02,0.752438462,14.71
2.50E-02,2.00E-02,0.925874359,14.71
2.69E-02,2.15E-02,0.971358974,14.71
2.31E-02,1.85E-02,0.962202564,14.71
3.34E-02,2.67E-02,0.966053846,14.71
2.00E-02,1.60E-02,0.969773077,14.71
2.01E-02,1.61E-02,0.962847436,14.71
1.99E-02,1.59E-02,0.94769359,14.71
2.00E-02,1.60E-02,0.955417949,14.71
1.79E-02,1.43E-02,0.99415641,14.71
1.75E-02,1.40E-02,1.008269231,14.71
2.24E-02,1.79E-02,1.038312821,14.71
1.80E-02,1.44E-02,1.017970513,14.71
1.02E-02,8.16E-03,0.612058974,14.71
1.77E-02,1.42E-02,0.326079487,14.71
2.21E-02,1.77E-02,0.294762821,14.71
1.46E-02,1.17E-02,0.221933333,14.71
1.63E-02,1.31E-02,0.231026923,14.71
1.91E-02,1.53E-02,0.20665641,14.71
1.64E-02,1.31E-02,0.231092308,14.71
2.07E-02,1.66E-02,0.193584615,14.71
2.64E-02,2.11E-02,0.241175641,14.71
2.46E-02,1.96E-02,0.257038462,14.71
1.95E-02,1.56E-02,0.366125641,14.71
1.86E-02,1.49E-02,0.752438462,14.71
2.01E-02,1.61E-02,0.925874359,14.71
2.01E-02,1.61E-02,0.971358974,14.71
2.00E-02,1.60E-02,0.962202564,14.71
1.91E-02,1.52E-02,0.966053846,14.71
1.62E-02,1.30E-02,0.969773077,14.71
1.44E-02,1.15E-02,0.962847436,14.71
1.27E-02,1.02E-02,0.94769359,14.71
1.29E-02,1.03E-02,0.955417949,14.71
1.23E-02,9.86E-03,0.99415641,14.71
1.27E-02,1.01E-02,1.008269231,14.71
1.77E-02,1.41E-02,1.038312821,14.71
1.64E-02,1.31E-02,1.017970513,14.71
4.10E-03,3.28E-03,0.612058974,14.71
4.51E-03,3.61E-03,0.326079487,14.71
-6.69E-03,-5.36E-03,0.294762821,14.71
-8.26E-03,-6.61E-03,0.221933333,14.71
-8.16E-03,-6.52E-03,0.231026923,14.71
-3.96E-03,-3.17E-03,0.20665641,14.71
-1.01E-05,-8.10E-06,0.231092308,14.71
3.84E-03,3.07E-03,0.193584615,14.71
5.86E-03,4.69E-03,0.241175641,14.71
3.70E-03,2.96E-03,0.257038462,14.71
1.52E-03,1.21E-03,0.366125641,14.71
1.57E-02,1.25E-02,0.752438462,14.71
1.97E-02,1.57E-02,0.925874359,14.71
1.87E-02,1.49E-02,0.971358974,14.71
2.15E-02,1.72E-02,0.962202564,14.71
1.59E-02,1.27E-02,0.966053846,14.71
1.41E-02,1.12E-02,0.969773077,14.71
1.45E-02,1.16E-02,0.877033854,14.71
1.21E-02,9.69E-03,0.854686198,14.71
1.60E-02,1.28E-02,0.851697917,14.71
1.51E-02,1.21E-02,0.891398438,14.71
1.58E-02,1.26E-02,0.922092448,14.71
2.18E-02,1.74E-02,0.93016276,14.71
1.70E-02,1.36E-02,0.912044271,14.71
1.48E-02,1.18E-02,0.338324219,14.71
3.79E-03,3.03E-03,0.242369792,14.71
1.71E-02,1.37E-02,0.203753906,14.71
-1.64E-02,-1.31E-02,0.216708333,14.71
-3.42E-02,-2.74E-02,0.211592448,14.71
-3.58E-02,-2.86E-02,0.192446615,14.71
-5.08E-02,-4.07E-02,0.257790365,14.71
1.28E-03,1.02E-03,0.213994792,14.71
2.05E-04,1.64E-04,0.233505208,14.71
4.82E-03,3.86E-03,0.211796875,14.71
1.59E-02,1.28E-02,0.305596354,14.71
2.98E-02,2.39E-02,0.607139323,14.71
2.87E-02,2.30E-02,0.881471354,14.71
2.96E-02,2.37E-02,0.887303385,14.71
2.41E-02,1.93E-02,0.886778646,14.71
1.87E-02,1.50E-02,0.900139323,14.71
1.32E-02,1.05E-02,0.883141927,14.71
1.56E-02,1.25E-02,0.871025862,14.71
1.53E-02,1.23E-02,0.881341954,14.71
1.22E-02,9.80E-03,0.866741379,14.71
1.73E-02,1.38E-02,0.872689655,14.71
1.54E-02,1.23E-02,0.900132184,14.71
1.63E-02,1.31E-02,0.94366092,14.71
1.22E-02,9.79E-03,0.810451149,14.71
-1.04E-05,-8.33E-06,0.13212931,14.71
-5.35E-03,-4.28E-03,0.082005747,14.71
-8.98E-03,-7.19E-03,0.054873563,14.71
-8.10E-06,-6.48E-06,0.054373563,14.71
-1.05E-05,-8.37E-06,0.064175287,14.71
-1.04E-05,-8.30E-06,0.079686782,14.71
-9.37E-06,-7.50E-06,0.102591954,14.71
1.36E-03,1.09E-03,0.156189655,14.71
-6.11E-06,-4.89E-06,0.174255747,14.71
-1.14E-06,-9.12E-07,0.247212644,14.71
1.54E-02,1.23E-02,0.274356322,14.71
2.75E-02,2.20E-02,0.53241092,14.71
3.67E-02,2.94E-02,0.875221264,14.71
3.71E-02,2.97E-02,0.880954023,14.71
3.20E-02,2.56E-02,0.87416954,14.71
1.74E-02,1.39E-02,0.895071839,14.71
1.38E-02,1.11E-02,0.881827586,14.71
1.76E-02,1.41E-02,0.871025862,14.71
1.04E-02,8.31E-03,0.881341954,14.71
1.04E-02,8.31E-03,0.866741379,14.71
1.21E-02,9.70E-03,0.872689655,14.71
1.45E-02,1.16E-02,0.900132184,14.71
2.17E-02,1.74E-02,0.94366092,14.71
1.20E-02,9.63E-03,0.810451149,14.71
-9.98E-06,-7.98E-06,0.13212931,14.71
-1.00E-02,-8.01E-03,0.082005747,14.71
-8.90E-03,-7.12E-03,0.054873563,14.71
-8.90E-03,-7.12E-03,0.054373563,14.71
-8.89E-03,-7.12E-03,0.064175287,14.71
-8.86E-03,-7.09E-03,0.079686782,14.71
-1.02E-05,-8.12E-06,0.102591954,14.71
-8.84E-03,-7.07E-03,0.156189655,14.71
-1.01E-05,-8.07E-06,0.174255747,14.71
0.00E+00,0.00E+00,0.247212644,14.71
1.15E-02,9.21E-03,0.274356322,14.71
2.16E-02,1.73E-02,0.53241092,14.71
4.18E-02,3.35E-02,0.875221264,14.71
3.25E-02,2.60E-02,0.880954023,14.71
2.45E-02,1.96E-02,0.87416954,14.71
1.67E-02,1.34E-02,0.895071839,14.71
1.98E-02,1.58E-02,0.881827586,14.71
1.73E-02,1.38E-02,0.877033854,14.71
1.70E-02,1.36E-02,0.854686198,14.71
1.34E-02,1.08E-02,0.851697917,14.71
1.47E-02,1.17E-02,0.891398438,14.71
1.49E-02,1.19E-02,0.922092448,14.71
2.46E-02,1.97E-02,0.93016276,14.71
2.37E-02,1.90E-02,0.912044271,14.71
1.80E-02,1.44E-02,0.338324219,14.71
1.70E-02,1.36E-02,0.242369792,14.71
1.34E-02,1.07E-02,0.203753906,14.71
1.47E-02,1.18E-02,0.216708333,14.71
1.33E-02,1.06E-02,0.211592448,14.71
1.62E-02,1.29E-02,0.192446615,14.71
1.85E-02,1.48E-02,0.257790365,14.71
1.93E-02,1.55E-02,0.213994792,14.71
1.70E-02,1.36E-02,0.233505208,14.71
1.81E-02,1.45E-02,0.211796875,14.71
1.83E-02,1.47E-02,0.305596354,14.71
4.17E-02,3.34E-02,0.607139323,14.71
3.68E-02,2.94E-02,0.881471354,14.71
3.52E-02,2.82E-02,0.887303385,14.71
3.47E-02,2.77E-02,0.886778646,14.71
5.04E-02,4.03E-02,0.900139323,14.71
8.24E-02,6.59E-02,0.883141927,14.71
3.26E-02,2.61E-02,0.877033854,14.71
2.26E-02,1.81E-02,0.854686198,14.71
2.46E-02,1.97E-02,0.851697917,14.71
1.97E-02,1.58E-02,0.891398438,14.71
1.95E-02,1.56E-02,0.922092448,14.71
2.56E-02,2.05E-02,0.93016276,14.71
2.56E-02,2.05E-02,0.912044271,14.71
1.46E-02,1.17E-02,0.338324219,14.71
1.30E-02,1.04E-02,0.242369792,14.71
1.24E-02,9.95E-03,0.203753906,14.71
1.12E-02,8.98E-03,0.216708333,14.71
1.44E-02,1.15E-02,0.211592448,14.71
2.14E-02,1.71E-02,0.192446615,14.71
1.80E-02,1.44E-02,0.257790365,14.71
1.78E-02,1.43E-02,0.213994792,14.71
8.73E-03,6.99E-03,0.233505208,14.71
2.00E-02,1.60E-02,0.211796875,14.71
1.41E-02,1.12E-02,0.305596354,14.71
2.44E-02,1.95E-02,0.607139323,14.71
2.45E-02,1.96E-02,0.881471354,14.71
2.53E-02,2.03E-02,0.887303385,14.71
2.55E-02,2.04E-02,0.886778646,14.71
2.15E-02,1.72E-02,0.900139323,14.71
1.90E-02,1.52E-02,0.883141927,14.71
2.42E-02,1.94E-02,0.877033854,14.71
2.00E-02,1.60E-02,0.854686198,14.71
2.09E-02,1.67E-02,0.851697917,14.71
1.53E-02,1.22E-02,0.891398438,14.71
1.40E-02,1.12E-02,0.922092448,14.71
2.44E-02,1.95E-02,0.93016276,14.71
1.83E-02,1.46E-02,0.912044271,14.71
1.33E-03,1.06E-03,0.338324219,14.71
9.69E-04,7.75E-04,0.242369792,14.71
-1.02E-05,-8.15E-06,0.203753906,14.71
-1.00E-05,-8.02E-06,0.216708333,14.71
9.52E-04,7.62E-04,0.211592448,14.71
0.00E+00,0.00E+00,0.192446615,14.71
4.12E-03,3.30E-03,0.257790365,14.71
-9.91E-04,-7.93E-04,0.213994792,14.71
6.46E-03,5.17E-03,0.233505208,14.71
7.96E-03,6.37E-03,0.211796875,14.71
1.22E-01,9.79E-02,0.305596354,14.71
2.47E-02,1.98E-02,0.607139323,14.71
2.67E-02,2.14E-02,0.881471354,14.71
2.57E-02,2.06E-02,0.887303385,14.71
2.50E-02,2.00E-02,0.886778646,14.71
1.99E-02,1.59E-02,0.900139323,14.71
2.48E-02,1.98E-02,0.883141927,14.71
1.95E-02,1.56E-02,0.877033854,14.71
1.84E-02,1.47E-02,0.854686198,14.71
1.75E-02,1.40E-02,0.851697917,14.71
1.63E-02,1.30E-02,0.891398438,14.71
1.55E-02,1.24E-02,0.922092448,14.71
2.03E-02,1.62E-02,0.93016276,14.71
2.67E-02,2.14E-02,0.912044271,14.71
1.35E-02,1.08E-02,0.338324219,14.71
1.90E-02,1.52E-02,0.242369792,14.71
7.47E-03,5.98E-03,0.203753906,14.71
1.48E-02,1.18E-02,0.216708333,14.71
1.47E-02,1.18E-02,0.211592448,14.71
1.85E-02,1.48E-02,0.192446615,14.71
1.88E-02,1.50E-02,0.257790365,14.71
1.88E-02,1.51E-02,0.213994792,14.71
1.74E-02,1.39E-02,0.233505208,14.71
2.10E-02,1.68E-02,0.211796875,14.71
2.25E-02,1.80E-02,0.305596354,14.71
3.04E-02,2.43E-02,0.607139323,14.71
2.71E-02,2.17E-02,0.881471354,14.71
3.02E-02,2.41E-02,0.887303385,14.71
3.41E-02,2.73E-02,0.886778646,14.71
3.03E-02,2.43E-02,0.900139323,14.71
2.40E-02,1.92E-02,0.883141927,14.71
3.44E-02,2.75E-02,0.877033854,14.71
2.14E-02,1.72E-02,0.854686198,14.71
2.33E-02,1.86E-02,0.851697917,14.71
2.07E-02,1.65E-02,0.891398438,14.71
2.29E-02,1.83E-02,0.922092448,14.71
2.74E-02,2.19E-02,0.93016276,14.71
2.73E-02,2.19E-02,0.912044271,14.71
2.00E-02,1.60E-02,0.338324219,14.71
2.17E-02,1.73E-02,0.242369792,14.71
1.47E-02,1.18E-02,0.203753906,14.71
2.00E-02,1.60E-02,0.216708333,14.71
1.66E-02,1.33E-02,0.211592448,14.71
1.73E-02,1.39E-02,0.192446615,14.71
4.16E-02,3.33E-02,0.257790365,14.71
1.49E-02,1.20E-02,0.213994792,14.71
1.55E-02,1.24E-02,0.233505208,14.71
1.97E-02,1.58E-02,0.211796875,14.71
2.76E-02,2.20E-02,0.305596354,14.71
3.77E-02,3.01E-02,0.607139323,14.71
2.88E-02,2.31E-02,0.881471354,14.71
2.54E-02,2.03E-02,0.887303385,14.71
2.74E-02,2.19E-02,0.886778646,14.71
2.34E-02,1.87E-02,0.900139323,14.71
2.25E-02,1.80E-02,0.883141927,14.71
2.24E-02,1.79E-02,0.871025862,14.71
2.82E-02,2.25E-02,0.881341954,14.71
1.99E-02,1.59E-02,0.866741379,14.71
2.04E-02,1.64E-02,0.872689655,14.71
2.00E-02,1.60E-02,0.900132184,14.71
3.50E-02,2.80E-02,0.94366092,14.71
1.48E-02,1.18E-02,0.810451149,14.71
3.85E-03,3.08E-03,0.13212931,14.71
1.03E-02,8.26E-03,0.082005747,14.71
1.06E-02,8.46E-03,0.054873563,14.71
9.15E-03,7.32E-03,0.054373563,14.71
1.52E-02,1.22E-02,0.064175287,14.71
1.53E-02,1.22E-02,0.079686782,14.71
2.04E-02,1.63E-02,0.102591954,14.71
1.38E-02,1.11E-02,0.156189655,14.71
1.95E-02,1.56E-02,0.174255747,14.71
2.41E-02,1.92E-02,0.247212644,14.71
2.43E-02,1.95E-02,0.274356322,14.71
3.56E-02,2.85E-02,0.53241092,14.71
3.64E-02,2.91E-02,0.875221264,14.71
3.17E-02,2.54E-02,0.880954023,14.71
2.63E-02,2.10E-02,0.87416954,14.71
2.58E-02,2.06E-02,0.895071839,14.71
2.15E-02,1.72E-02,0.881827586,14.71
1.91E-02,1.53E-02,0.871025862,14.71
1.69E-02,1.35E-02,0.881341954,14.71
1.96E-02,1.57E-02,0.866741379,14.71
1.94E-02,1.55E-02,0.872689655,14.71
1.96E-02,1.57E-02,0.900132184,14.71
2.33E-02,1.87E-02,0.94366092,14.71
1.74E-02,1.39E-02,0.810451149,14.71
2.97E-03,2.37E-03,0.13212931,14.71
-9.93E-06,-7.94E-06,0.082005747,14.71
2.30E-03,1.84E-03,0.054873563,14.71
-9.78E-06,-7.82E-06,0.054373563,14.71
2.30E-03,1.84E-03,0.064175287,14.71
0.00E+00,0.00E+00,0.079686782,14.71
-1.01E-05,-8.10E-06,0.102591954,14.71
0.00E+00,0.00E+00,0.156189655,14.71
-1.00E-05,-8.00E-06,0.174255747,14.71
-9.99E-06,-7.99E-06,0.247212644,14.71
1.45E-02,1.16E-02,0.274356322,14.71
2.07E-02,1.66E-02,0.53241092,14.71
2.98E-02,2.38E-02,0.875221264,14.71
2.34E-02,1.87E-02,0.880954023,14.71
2.54E-02,2.03E-02,0.87416954,14.71
1.85E-02,1.48E-02,0.895071839,14.71
1.21E-02,9.65E-03,0.881827586,14.71
1.76E-02,1.41E-02,0.877033854,14.71
1.52E-02,1.22E-02,0.854686198,14.71
1.48E-02,1.19E-02,0.851697917,14.71
1.87E-02,1.49E-02,0.891398438,14.71
1.52E-02,1.22E-02,0.922092448,14.71
2.35E-02,1.88E-02,0.93016276,14.71
2.38E-02,1.91E-02,0.912044271,14.71
1.04E-02,8.33E-03,0.338324219,14.71
8.62E-03,6.90E-03,0.242369792,14.71
2.07E-02,1.66E-02,0.203753906,14.71
1.08E-02,8.63E-03,0.216708333,14.71
1.27E-02,1.01E-02,0.211592448,14.71
1.07E-02,8.55E-03,0.192446615,14.71
1.14E-02,9.15E-03,0.257790365,14.71
1.45E-02,1.16E-02,0.213994792,14.71
1.41E-02,1.13E-02,0.233505208,14.71
1.48E-02,1.19E-02,0.211796875,14.71
1.83E-02,1.47E-02,0.305596354,14.71
2.44E-02,1.95E-02,0.607139323,14.71
4.92E-02,3.94E-02,0.881471354,14.71
3.52E-02,2.82E-02,0.887303385,14.71
2.99E-02,2.39E-02,0.886778646,14.71
2.35E-02,1.88E-02,0.900139323,14.71
1.90E-02,1.52E-02,0.883141927,14.71
2.47E-02,1.98E-02,0.877033854,14.71
2.11E-02,1.69E-02,0.854686198,14.71
2.39E-02,1.91E-02,0.851697917,14.71
2.10E-02,1.68E-02,0.891398438,14.71
2.46E-02,1.96E-02,0.922092448,14.71
2.35E-02,1.88E-02,0.93016276,14.71
1.97E-02,1.58E-02,0.912044271,14.71
2.00E-02,1.60E-02,0.338324219,14.71
1.06E-02,8.47E-03,0.242369792,14.71
1.17E-02,9.39E-03,0.203753906,14.71
9.07E-03,7.26E-03,0.216708333,14.71
1.16E-02,9.28E-03,0.211592448,14.71
2.36E-02,1.88E-02,0.192446615,14.71
1.85E-02,1.48E-02,0.257790365,14.71
8.63E-03,6.91E-03,0.213994792,14.71
9.39E-03,7.51E-03,0.233505208,14.71
1.43E-02,1.14E-02,0.211796875,14.71
1.35E-02,1.08E-02,0.305596354,14.71
1.62E-02,1.30E-02,0.607139323,14.71
2.93E-02,2.34E-02,0.881471354,14.71
4.01E-02,3.21E-02,0.887303385,14.71
2.61E-02,2.09E-02,0.886778646,14.71
2.64E-02,2.11E-02,0.900139323,14.71
2.29E-02,1.83E-02,0.883141927,14.71
2.20E-02,1.76E-02,0.877033854,14.71
1.92E-02,1.53E-02,0.854686198,14.71
1.49E-02,1.19E-02,0.851697917,14.71
1.48E-02,1.18E-02,0.891398438,14.71
1.52E-02,1.22E-02,0.922092448,14.71
1.92E-02,1.54E-02,0.93016276,14.71
1.24E-02,9.94E-03,0.912044271,14.71
-1.01E-05,-8.04E-06,0.338324219,14.71
3.84E-04,3.08E-04,0.242369792,14.71
3.87E-04,3.09E-04,0.203753906,14.71
-3.32E-05,-2.65E-05,0.216708333,14.71
1.57E-03,1.26E-03,0.211592448,14.71
5.08E-03,4.06E-03,0.192446615,14.71
3.61E-03,2.89E-03,0.257790365,14.71
1.31E-03,1.05E-03,0.213994792,14.71
-3.93E-04,-3.14E-04,0.233505208,14.71
2.70E-03,2.16E-03,0.211796875,14.71
1.24E-02,9.94E-03,0.305596354,14.71
2.27E-02,1.82E-02,0.607139323,14.71
9.52E-02,7.62E-02,0.881471354,14.71
1.64E-01,1.31E-01,0.887303385,14.71
3.82E-02,3.06E-02,0.886778646,14.71
3.18E-02,2.54E-02,0.900139323,14.71
2.03E-02,1.63E-02,0.883141927,14.71
2.80E-02,2.24E-02,0.877033854,14.71
1.59E-02,1.28E-02,0.854686198,14.71
1.75E-02,1.40E-02,0.851697917,14.71
1.98E-02,1.58E-02,0.891398438,14.71
1.82E-02,1.46E-02,0.922092448,14.71
3.08E-02,2.46E-02,0.93016276,14.71
2.15E-02,1.72E-02,0.912044271,14.71
1.61E-02,1.29E-02,0.338324219,14.71
7.52E-03,6.02E-03,0.242369792,14.71
1.31E-02,1.05E-02,0.203753906,14.71
9.21E-03,7.37E-03,0.216708333,14.71
8.88E-03,7.10E-03,0.211592448,14.71
8.95E-03,7.16E-03,0.192446615,14.71
9.24E-03,7.39E-03,0.257790365,14.71
1.30E-02,1.04E-02,0.213994792,14.71
1.11E-02,8.85E-03,0.233505208,14.71
1.55E-02,1.24E-02,0.211796875,14.71
1.60E-02,1.28E-02,0.305596354,14.71
1.89E-02,1.51E-02,0.607139323,14.71
3.18E-02,2.54E-02,0.881471354,14.71
2.43E-02,1.95E-02,0.887303385,14.71
3.51E-02,2.81E-02,0.886778646,14.71
2.19E-02,1.75E-02,0.900139323,14.71
1.86E-02,1.49E-02,0.883141927,14.71
2.00E-02,1.60E-02,0.877033854,14.71
1.41E-02,1.12E-02,0.854686198,14.71
1.36E-02,1.09E-02,0.851697917,14.71
1.41E-02,1.13E-02,0.891398438,14.71
1.31E-02,1.05E-02,0.922092448,14.71
1.93E-02,1.54E-02,0.93016276,14.71
1.64E-02,1.32E-02,0.912044271,14.71
-9.89E-06,-7.91E-06,0.338324219,14.71
-2.29E-03,-1.84E-03,0.242369792,14.71
-1.03E-05,-8.22E-06,0.203753906,14.71
-9.89E-06,-7.91E-06,0.216708333,14.71
2.42E-06,1.94E-06,0.211592448,14.71
-9.92E-06,-7.94E-06,0.192446615,14.71
1.04E-02,8.34E-03,0.257790365,14.71
1.00E-02,8.00E-03,0.213994792,14.71
1.27E-02,1.01E-02,0.233505208,14.71
1.52E-02,1.22E-02,0.211796875,14.71
1.44E-02,1.15E-02,0.305596354,14.71
2.99E-02,2.39E-02,0.607139323,14.71
3.20E-02,2.56E-02,0.881471354,14.71
2.70E-02,2.16E-02,0.887303385,14.71
3.33E-02,2.67E-02,0.886778646,14.71
2.64E-02,2.11E-02,0.900139323,14.71
1.66E-02,1.33E-02,0.883141927,14.71
